order_id,customer_id,product_id,quantity,unit_price,region,status,order_date,ingest_date,line_item_seq
25593,4099,80,5,175.89,LATAM,PROCESSING,2026-01-03,2026-01-01,1
25594,3726,404,1,240.19,EU,PROCESSING,2026-01-01,2026-01-01,1
25595,675,77,1,193.84,EU,PROCESSING,2026-01-04,2026-01-01,1
25596,3426,302,2,178.04,APAC,CANCELLED,2026-01-02,2026-01-01,1
25597,2792,191,3,228.74,LATAM,DELIVERED,2026-01-05,2026-01-01,1
25598,4957,273,9,173.32,NA,CANCELLED,2026-01-03,2026-01-01,1
25599,158,373,3,204.0,EU,DELIVERED,2026-01-05,2026-01-01,1
25600,6727,149,4,206.46,LATAM,PROCESSING,2026-01-03,2026-01-01,1
25601,4982,20,3,248.03,NA,PROCESSING,2026-01-01,2026-01-01,1
25602,7874,306,2,11.76,APAC,PLACED,2026-01-01,2026-01-01,1
25603,7706,343,4,40.84,APAC,SHIPPED,2026-01-02,2026-01-01,1
25604,465,144,9,226.23,NA,PLACED,2026-01-02,2026-01-01,1
25605,2222,381,6,236.68,APAC,SHIPPED,2026-01-03,2026-01-01,1
25606,7052,215,1,54.81,LATAM,PLACED,2026-01-03,2026-01-01,1
25607,1722,11,6,19.24,APAC,DELIVERED,2026-01-03,2026-01-01,1
25608,4594,451,5,160.31,APAC,PLACED,2026-01-03,2026-01-01,1
25609,6969,442,8,221.53,EU,PLACED,2026-01-01,2026-01-01,1
25610,1440,239,9,116.66,LATAM,SHIPPED,2026-01-02,2026-01-01,1
25611,5745,146,4,213.38,APAC,SHIPPED,2026-01-02,2026-01-01,1
25612,3037,365,8,192.18,EU,PROCESSING,2026-01-04,2026-01-01,1
25613,6384,219,8,180.61,APAC,PLACED,2026-01-02,2026-01-01,1
25614,1856,433,4,155.77,LATAM,DELIVERED,2026-01-02,2026-01-01,1
25615,6346,249,1,53.36,NA,DELIVERED,2026-01-05,2026-01-01,1
25616,740,155,4,199.23,EU,PROCESSING,2026-01-05,2026-01-01,1
25617,322,154,7,219.95,APAC,DELIVERED,2026-01-04,2026-01-01,1
25618,2981,476,3,211.73,APAC,PLACED,2026-01-03,2026-01-01,1
25619,6798,108,6,85.82,LATAM,PLACED,2026-01-04,2026-01-01,1
25620,6282,353,2,138.44,EU,SHIPPED,2026-01-04,2026-01-01,1
25621,5224,58,7,29.34,EU,SHIPPED,2026-01-01,2026-01-01,1
25622,2368,101,8,180.53,EU,PLACED,2026-01-02,2026-01-01,1
25623,2985,83,9,219.62,APAC,PLACED,2026-01-01,2026-01-01,1
25624,3703,265,1,178.7,LATAM,PLACED,2026-01-02,2026-01-01,1
25625,4885,8,9,62.28,APAC,PROCESSING,2026-01-04,2026-01-01,1
25626,3781,340,3,37.49,EU,DELIVERED,2026-01-02,2026-01-01,1
25627,2825,348,7,157.56,APAC,SHIPPED,2026-01-03,2026-01-01,1
25628,4745,24,6,215.45,APAC,SHIPPED,2026-01-03,2026-01-01,1
25629,4498,213,9,170.69,APAC,CANCELLED,2026-01-04,2026-01-01,1
25630,1144,45,9,96.28,EU,PROCESSING,2026-01-05,2026-01-01,1
25631,6213,188,4,74.06,LATAM,PLACED,2026-01-03,2026-01-01,1
25632,6206,10,5,235.84,APAC,PROCESSING,2026-01-04,2026-01-01,1
25633,1680,376,4,45.18,NA,DELIVERED,2026-01-01,2026-01-01,1
25634,7906,268,9,91.51,EU,SHIPPED,2026-01-05,2026-01-01,1
25635,2169,315,5,59.89,EU,DELIVERED,2026-01-03,2026-01-01,1
25636,6660,338,9,87.13,LATAM,DELIVERED,2026-01-04,2026-01-01,1
25637,7573,127,8,197.12,APAC,PLACED,2026-01-04,2026-01-01,1
25638,2679,104,2,16.53,EU,SHIPPED,2026-01-01,2026-01-01,1
25639,3442,279,6,27.47,EU,PLACED,2026-01-01,2026-01-01,1
25640,1125,189,7,120.33,EU,PLACED,2026-01-05,2026-01-01,1
25641,5352,422,3,178.11,APAC,PLACED,2026-01-03,2026-01-01,1
25642,3244,224,9,102.69,NA,PROCESSING,2026-01-04,2026-01-01,1
25643,5838,360,4,210.92,NA,PROCESSING,2026-01-05,2026-01-01,1
25644,3291,350,4,6.22,EU,PLACED,2026-01-05,2026-01-01,1
25645,2673,55,4,92.09,LATAM,PROCESSING,2026-01-01,2026-01-01,1
25646,2380,117,3,48.51,APAC,PLACED,2026-01-04,2026-01-01,1
25647,5368,309,6,244.19,LATAM,DELIVERED,2026-01-02,2026-01-01,1
25648,1186,139,9,229.62,NA,DELIVERED,2026-01-01,2026-01-01,1
25649,5892,461,6,223.96,APAC,CANCELLED,2026-01-04,2026-01-01,1
25650,6123,186,2,189.21,EU,PLACED,2026-01-05,2026-01-01,1
25651,7660,253,7,23.49,NA,PLACED,2026-01-05,2026-01-01,1
25652,3379,295,8,218.34,EU,PLACED,2026-01-03,2026-01-01,1
25653,3970,95,9,14.03,APAC,DELIVERED,2026-01-02,2026-01-01,1
25654,746,272,3,142.5,LATAM,PROCESSING,2026-01-01,2026-01-01,1
25655,7146,158,9,244.41,NA,PLACED,2026-01-03,2026-01-01,1
25656,416,13,6,14.9,EU,SHIPPED,2026-01-03,2026-01-01,1
25657,2946,120,7,49.38,APAC,PLACED,2026-01-02,2026-01-01,1
25658,570,348,1,228.09,APAC,PROCESSING,2026-01-01,2026-01-01,1
25659,4246,372,9,128.99,NA,PROCESSING,2026-01-01,2026-01-01,1
25660,2067,99,3,61.92,NA,DELIVERED,2026-01-05,2026-01-01,1
25661,7898,370,2,91.95,NA,SHIPPED,2026-01-01,2026-01-01,1
25662,4116,182,9,154.87,NA,PLACED,2026-01-03,2026-01-01,1
25663,6500,247,3,239.06,EU,PLACED,2026-01-05,2026-01-01,1
25664,6900,146,7,48.77,EU,PROCESSING,2026-01-01,2026-01-01,1
25665,1970,252,3,77.79,APAC,PLACED,2026-01-02,2026-01-01,1
25666,3086,178,2,122.23,NA,PLACED,2026-01-03,2026-01-01,1
25667,788,285,9,197.09,NA,PLACED,2026-01-04,2026-01-01,1
25668,2349,211,3,198.24,LATAM,PLACED,2026-01-02,2026-01-01,1
25669,5976,132,1,131.52,NA,PLACED,2026-01-02,2026-01-01,1
25670,7471,256,9,18.94,APAC,DELIVERED,2026-01-01,2026-01-01,1
25671,5359,447,3,198.71,APAC,PROCESSING,2026-01-05,2026-01-01,1
25672,2873,293,4,212.62,LATAM,PLACED,2026-01-05,2026-01-01,1
25673,4127,292,3,176.65,APAC,SHIPPED,2026-01-03,2026-01-01,1
25674,7092,148,2,235.12,NA,PLACED,2026-01-01,2026-01-01,1
25675,3172,462,9,140.39,NA,PROCESSING,2026-01-05,2026-01-01,1
25676,2511,19,1,150.43,NA,SHIPPED,2026-01-04,2026-01-01,1
25677,1582,167,7,234.44,APAC,PROCESSING,2026-01-01,2026-01-01,1
25678,903,7,1,249.63,APAC,SHIPPED,2026-01-01,2026-01-01,1
25679,4913,283,2,208.8,APAC,SHIPPED,2026-01-05,2026-01-01,1
25680,407,116,4,13.4,EU,SHIPPED,2026-01-02,2026-01-01,1
25681,989,414,3,135.83,EU,PROCESSING,2026-01-01,2026-01-01,1
25682,2601,77,5,248.92,APAC,DELIVERED,2026-01-02,2026-01-01,1
25683,2948,97,8,189.45,LATAM,PROCESSING,2026-01-03,2026-01-01,1
25684,2143,125,5,142.34,APAC,PLACED,2026-01-03,2026-01-01,1
25685,6738,254,2,172.44,EU,PLACED,2026-01-05,2026-01-01,1
25686,5229,226,8,146.33,NA,PLACED,2026-01-03,2026-01-01,1
25687,159,292,9,151.73,NA,PLACED,2026-01-05,2026-01-01,1
25688,2095,100,1,227.3,NA,PLACED,2026-01-05,2026-01-01,1
25689,6500,24,8,189.09,LATAM,DELIVERED,2026-01-02,2026-01-01,1
25690,5650,64,4,87.43,EU,PLACED,2026-01-02,2026-01-01,1
25691,4298,251,7,23.01,EU,SHIPPED,2026-01-03,2026-01-01,1
25692,5383,482,7,215.05,APAC,SHIPPED,2026-01-02,2026-01-01,1
25693,2598,97,8,7.18,EU,DELIVERED,2026-01-01,2026-01-01,1
25694,3757,153,6,70.54,NA,PLACED,2026-01-04,2026-01-01,1
25695,3100,342,4,170.61,APAC,PLACED,2026-01-01,2026-01-01,1
25696,1042,139,8,113.11,NA,DELIVERED,2026-01-01,2026-01-01,1
25697,3039,449,9,90.02,EU,PLACED,2026-01-05,2026-01-01,1
25698,3062,294,1,90.64,LATAM,PROCESSING,2026-01-04,2026-01-01,1
25699,1033,348,3,219.88,NA,PROCESSING,2026-01-05,2026-01-01,1
25700,875,345,5,203.62,EU,PROCESSING,2026-01-02,2026-01-01,1
25701,7696,144,9,72.32,LATAM,PLACED,2026-01-02,2026-01-01,1
25702,1342,431,8,245.36,LATAM,PLACED,2026-01-04,2026-01-01,1
25703,1920,393,7,161.46,EU,PROCESSING,2026-01-03,2026-01-01,1
25704,4136,277,6,168.63,APAC,DELIVERED,2026-01-02,2026-01-01,1
25705,5593,398,8,175.04,EU,PLACED,2026-01-01,2026-01-01,1
25706,4709,225,1,244.46,EU,SHIPPED,2026-01-04,2026-01-01,1
25707,7262,21,2,198.88,LATAM,PROCESSING,2026-01-04,2026-01-01,1
25708,7151,170,8,243.88,NA,DELIVERED,2026-01-02,2026-01-01,1
25709,58,277,6,184.84,NA,PLACED,2026-01-02,2026-01-01,1
25710,3010,322,7,220.14,APAC,PROCESSING,2026-01-05,2026-01-01,1
25711,5829,403,5,236.12,NA,SHIPPED,2026-01-05,2026-01-01,1
25712,6762,276,7,158.8,NA,SHIPPED,2026-01-01,2026-01-01,1
25713,6494,3,9,39.97,LATAM,SHIPPED,2026-01-04,2026-01-01,1
25714,1299,163,5,128.86,LATAM,DELIVERED,2026-01-03,2026-01-01,1
25715,5838,339,7,127.61,NA,PROCESSING,2026-01-03,2026-01-01,1
25716,3611,399,4,90.67,APAC,SHIPPED,2026-01-04,2026-01-01,1
25717,2334,146,5,93.98,APAC,PROCESSING,2026-01-01,2026-01-01,1
25718,2093,406,5,122.65,NA,DELIVERED,2026-01-05,2026-01-01,1
25719,974,313,5,104.22,LATAM,PLACED,2026-01-05,2026-01-01,1
25720,2463,221,3,174.88,LATAM,DELIVERED,2026-01-05,2026-01-01,1
25721,2084,315,5,21.48,APAC,PLACED,2026-01-03,2026-01-01,1
25722,5031,315,6,95.36,APAC,PLACED,2026-01-03,2026-01-01,1
25723,5426,273,7,224.15,LATAM,DELIVERED,2026-01-01,2026-01-01,1
25724,5982,267,4,111.05,APAC,PROCESSING,2026-01-03,2026-01-01,1
25725,6182,386,3,23.64,APAC,DELIVERED,2026-01-02,2026-01-01,1
25726,2287,394,8,51.34,NA,DELIVERED,2026-01-03,2026-01-01,1
25727,2955,111,5,199.54,LATAM,DELIVERED,2026-01-05,2026-01-01,1
25728,1873,214,7,132.31,EU,PROCESSING,2026-01-01,2026-01-01,1
25729,5706,17,8,58.46,APAC,SHIPPED,2026-01-04,2026-01-01,1
25730,4880,90,9,121.02,LATAM,DELIVERED,2026-01-04,2026-01-01,1
25731,7859,303,6,8.0,LATAM,SHIPPED,2026-01-01,2026-01-01,1
25732,1483,238,7,31.15,LATAM,PLACED,2026-01-02,2026-01-01,1
25733,2215,119,8,74.23,APAC,PLACED,2026-01-04,2026-01-01,1
25734,3835,195,6,104.25,LATAM,DELIVERED,2026-01-05,2026-01-01,1
25735,3932,166,6,19.46,EU,SHIPPED,2026-01-04,2026-01-01,1
25736,1237,51,2,97.1,NA,PROCESSING,2026-01-04,2026-01-01,1
25737,4828,380,5,32.81,NA,SHIPPED,2026-01-05,2026-01-01,1
25738,1016,278,3,199.87,NA,PLACED,2026-01-03,2026-01-01,1
25739,2807,212,2,135.63,EU,DELIVERED,2026-01-02,2026-01-01,1
25740,1687,361,5,74.32,APAC,CANCELLED,2026-01-05,2026-01-01,1
25741,7534,483,6,62.26,LATAM,PROCESSING,2026-01-05,2026-01-01,1
25742,6465,59,3,27.96,NA,PROCESSING,2026-01-01,2026-01-01,1
25743,7473,207,7,202.74,EU,DELIVERED,2026-01-02,2026-01-01,1
25744,957,358,3,87.27,APAC,PLACED,2026-01-03,2026-01-01,1
25745,1206,10,3,204.08,APAC,PROCESSING,2026-01-05,2026-01-01,1
25746,1677,289,6,249.83,APAC,CANCELLED,2026-01-03,2026-01-01,1
25747,968,215,9,151.15,APAC,DELIVERED,2026-01-05,2026-01-01,1
25748,5203,377,2,52.92,EU,SHIPPED,2026-01-05,2026-01-01,1
25749,4760,262,6,162.88,APAC,PLACED,2026-01-01,2026-01-01,1
25750,2152,159,5,110.92,LATAM,SHIPPED,2026-01-04,2026-01-01,1
25751,7345,26,4,162.6,LATAM,PROCESSING,2026-01-02,2026-01-01,1
25752,1659,397,2,197.7,EU,PROCESSING,2026-01-01,2026-01-01,1
25753,3749,400,8,170.46,APAC,PLACED,2026-01-03,2026-01-01,1
25754,1753,292,3,163.61,LATAM,PLACED,2026-01-05,2026-01-01,1
25755,4971,221,4,157.61,NA,SHIPPED,2026-01-05,2026-01-01,1
25756,4378,215,9,54.65,NA,CANCELLED,2026-01-02,2026-01-01,1
25757,3438,460,9,195.58,APAC,SHIPPED,2026-01-01,2026-01-01,1
25758,1962,36,6,109.38,EU,PLACED,2026-01-01,2026-01-01,1
25759,6624,45,3,163.04,APAC,SHIPPED,2026-01-03,2026-01-01,1
25760,3308,25,7,54.76,APAC,PROCESSING,2026-01-01,2026-01-01,1
25761,7939,368,2,174.7,NA,PLACED,2026-01-01,2026-01-01,1
25762,6761,408,7,104.31,LATAM,SHIPPED,2026-01-04,2026-01-01,1
25763,2493,219,4,56.89,EU,PROCESSING,2026-01-02,2026-01-01,1
25764,7851,481,6,26.74,NA,DELIVERED,2026-01-01,2026-01-01,1
25765,7497,403,9,234.79,EU,SHIPPED,2026-01-03,2026-01-01,1
25766,7745,449,7,6.44,LATAM,CANCELLED,2026-01-05,2026-01-01,1
25767,2962,413,8,26.03,EU,PROCESSING,2026-01-01,2026-01-01,1
25768,67,93,9,25.99,EU,PLACED,2026-01-01,2026-01-01,1
25769,1678,301,5,235.05,EU,SHIPPED,2026-01-05,2026-01-01,1
25770,448,190,1,241.52,APAC,CANCELLED,2026-01-04,2026-01-01,1
25771,6432,299,8,243.94,APAC,PLACED,2026-01-02,2026-01-01,1
25772,3780,17,4,167.9,NA,PLACED,2026-01-04,2026-01-01,1
25773,5308,103,6,238.46,EU,DELIVERED,2026-01-03,2026-01-01,1
25774,613,444,7,91.57,LATAM,PROCESSING,2026-01-01,2026-01-01,1
25775,6549,478,5,235.66,EU,PLACED,2026-01-04,2026-01-01,1
25776,6506,25,9,51.84,NA,SHIPPED,2026-01-02,2026-01-01,1
25777,3227,97,1,58.68,NA,PROCESSING,2026-01-03,2026-01-01,1
25778,2693,290,8,170.85,APAC,PLACED,2026-01-04,2026-01-01,1
25779,4675,169,7,231.71,LATAM,PLACED,2026-01-01,2026-01-01,1
25780,724,142,3,62.81,APAC,PROCESSING,2026-01-02,2026-01-01,1
25781,6825,368,1,229.83,APAC,SHIPPED,2026-01-01,2026-01-01,1
25782,3180,252,1,220.97,NA,SHIPPED,2026-01-01,2026-01-01,1
25783,6146,313,1,18.26,APAC,DELIVERED,2026-01-03,2026-01-01,1
25784,7211,410,9,242.92,NA,SHIPPED,2026-01-02,2026-01-01,1
25785,5249,18,4,198.9,NA,PLACED,2026-01-05,2026-01-01,1
25786,1943,404,5,141.29,APAC,DELIVERED,2026-01-01,2026-01-01,1
25787,4031,199,6,53.73,NA,DELIVERED,2026-01-02,2026-01-01,1
25788,2224,286,1,156.05,LATAM,CANCELLED,2026-01-01,2026-01-01,1
25789,1817,497,8,175.88,NA,DELIVERED,2026-01-04,2026-01-01,1
25790,4186,157,1,110.27,LATAM,PLACED,2026-01-04,2026-01-01,1
25791,1913,365,6,175.42,APAC,SHIPPED,2026-01-02,2026-01-01,1
25792,1859,66,4,182.46,NA,PLACED,2026-01-03,2026-01-01,1
25793,3324,140,2,123.87,APAC,SHIPPED,2026-01-05,2026-01-01,1
25794,5215,405,6,21.83,LATAM,PLACED,2026-01-04,2026-01-01,1
25795,1627,458,2,43.98,LATAM,SHIPPED,2026-01-03,2026-01-01,1
25796,2765,34,8,82.17,NA,PROCESSING,2026-01-05,2026-01-01,1
25797,5039,38,6,7.33,NA,SHIPPED,2026-01-04,2026-01-01,1
25798,3553,97,6,38.12,APAC,DELIVERED,2026-01-05,2026-01-01,1
25799,3417,70,2,225.13,APAC,PLACED,2026-01-01,2026-01-01,1
25800,5495,188,9,226.1,NA,PLACED,2026-01-02,2026-01-01,1
25801,7224,341,5,75.52,LATAM,SHIPPED,2026-01-04,2026-01-01,1
25802,5179,377,7,200.75,LATAM,PROCESSING,2026-01-04,2026-01-01,1
25803,3472,184,3,181.57,EU,SHIPPED,2026-01-01,2026-01-01,1
25804,6063,187,9,80.17,NA,PLACED,2026-01-04,2026-01-01,1
25805,4838,440,4,129.29,APAC,SHIPPED,2026-01-04,2026-01-01,1
25806,7258,92,9,180.38,LATAM,PLACED,2026-01-04,2026-01-01,1
25807,2102,314,1,212.35,EU,PROCESSING,2026-01-04,2026-01-01,1
25808,6907,329,9,17.43,LATAM,PROCESSING,2026-01-04,2026-01-01,1
25809,5679,213,2,126.61,APAC,CANCELLED,2026-01-03,2026-01-01,1
25810,2996,362,2,50.07,EU,DELIVERED,2026-01-04,2026-01-01,1
25811,2706,330,9,95.24,LATAM,SHIPPED,2026-01-01,2026-01-01,1
25812,2257,311,2,48.01,APAC,PROCESSING,2026-01-04,2026-01-01,1
25813,7214,285,7,230.87,EU,PLACED,2026-01-05,2026-01-01,1
25814,2166,208,8,134.07,EU,PROCESSING,2026-01-05,2026-01-01,1
25815,4313,368,1,25.15,LATAM,PROCESSING,2026-01-01,2026-01-01,1
25816,6778,339,6,153.13,NA,SHIPPED,2026-01-03,2026-01-01,1
25817,1178,374,5,151.96,APAC,PROCESSING,2026-01-01,2026-01-01,1
25818,7680,288,7,182.68,APAC,DELIVERED,2026-01-03,2026-01-01,1
25819,3602,268,5,128.27,LATAM,DELIVERED,2026-01-02,2026-01-01,1
25820,1329,152,4,191.84,APAC,SHIPPED,2026-01-05,2026-01-01,1
25821,3265,116,2,54.64,APAC,DELIVERED,2026-01-05,2026-01-01,1
25822,878,426,1,154.25,NA,SHIPPED,2026-01-05,2026-01-01,1
25823,6023,193,3,246.66,NA,PROCESSING,2026-01-03,2026-01-01,1
25824,1182,175,7,22.25,EU,SHIPPED,2026-01-01,2026-01-01,1
25825,5729,115,6,65.96,LATAM,SHIPPED,2026-01-03,2026-01-01,1
25826,6297,427,7,176.52,NA,SHIPPED,2026-01-05,2026-01-01,1
25827,4889,298,8,57.98,EU,PROCESSING,2026-01-05,2026-01-01,1
25828,5019,118,8,44.04,APAC,PLACED,2026-01-05,2026-01-01,1
25829,35,225,4,37.53,EU,PLACED,2026-01-05,2026-01-01,1
25830,6251,174,4,153.44,EU,PROCESSING,2026-01-02,2026-01-01,1
25831,5458,246,1,38.89,NA,SHIPPED,2026-01-05,2026-01-01,1
25832,7033,269,5,11.63,LATAM,PLACED,2026-01-03,2026-01-01,1
25833,3486,285,1,119.15,LATAM,CANCELLED,2026-01-05,2026-01-01,1
25834,6414,386,6,145.02,NA,PROCESSING,2026-01-04,2026-01-01,1
25835,1699,127,4,7.61,APAC,SHIPPED,2026-01-02,2026-01-01,1
25836,5666,185,8,8.76,APAC,PLACED,2026-01-05,2026-01-01,1
25837,7055,192,5,125.59,LATAM,PROCESSING,2026-01-04,2026-01-01,1
25838,3591,296,7,82.72,APAC,PLACED,2026-01-03,2026-01-01,1
25839,7053,395,6,200.01,NA,PLACED,2026-01-02,2026-01-01,1
25840,2788,307,6,146.88,EU,PLACED,2026-01-05,2026-01-01,1
25841,2472,179,8,178.74,LATAM,PLACED,2026-01-03,2026-01-01,1
25842,6332,203,2,185.05,NA,SHIPPED,2026-01-04,2026-01-01,1
25843,2549,479,7,191.14,LATAM,PLACED,2026-01-02,2026-01-01,1
25844,6946,389,5,193.62,NA,PROCESSING,2026-01-05,2026-01-01,1
25845,4365,439,3,39.1,EU,PROCESSING,2026-01-03,2026-01-01,1
25846,4090,177,3,135.79,LATAM,DELIVERED,2026-01-02,2026-01-01,1
25847,2308,195,5,105.02,EU,PLACED,2026-01-04,2026-01-01,1
25848,6029,182,2,42.39,NA,PLACED,2026-01-05,2026-01-01,1
25849,5168,82,7,22.19,APAC,DELIVERED,2026-01-02,2026-01-01,1
25850,108,94,6,209.74,NA,PROCESSING,2026-01-04,2026-01-01,1
25851,7309,242,4,215.45,EU,PLACED,2026-01-04,2026-01-01,1
25852,6871,405,8,118.79,EU,PLACED,2026-01-03,2026-01-01,1
25853,1373,331,5,17.98,LATAM,DELIVERED,2026-01-04,2026-01-01,1
25854,3617,461,7,167.77,LATAM,DELIVERED,2026-01-04,2026-01-01,1
25855,2583,245,8,133.89,EU,DELIVERED,2026-01-01,2026-01-01,1
25856,4675,77,8,148.12,EU,PLACED,2026-01-04,2026-01-01,1
25857,2720,60,6,75.42,LATAM,CANCELLED,2026-01-05,2026-01-01,1
25858,3511,67,9,36.53,NA,PLACED,2026-01-02,2026-01-01,1
25859,515,144,8,134.37,LATAM,PROCESSING,2026-01-05,2026-01-01,1
25860,5004,26,5,118.43,NA,DELIVERED,2026-01-05,2026-01-01,1
25861,6268,462,2,176.18,NA,PLACED,2026-01-03,2026-01-01,1
25862,7480,4,9,183.85,LATAM,SHIPPED,2026-01-01,2026-01-01,1
25863,1220,357,9,180.75,LATAM,PROCESSING,2026-01-01,2026-01-01,1
25864,2593,90,5,111.34,APAC,PLACED,2026-01-05,2026-01-01,1
25865,5152,358,8,79.23,LATAM,SHIPPED,2026-01-02,2026-01-01,1
25866,2705,399,1,134.5,APAC,PLACED,2026-01-01,2026-01-01,1
25867,4020,405,8,20.25,NA,PROCESSING,2026-01-01,2026-01-01,1
25868,1609,188,2,100.98,APAC,SHIPPED,2026-01-05,2026-01-01,1
25869,3845,297,2,79.75,EU,DELIVERED,2026-01-01,2026-01-01,1
25870,2557,461,4,111.23,EU,PLACED,2026-01-03,2026-01-01,1
25871,2325,333,3,49.78,APAC,DELIVERED,2026-01-05,2026-01-01,1
25872,1283,422,9,146.2,APAC,DELIVERED,2026-01-01,2026-01-01,1
25873,5351,58,3,81.12,EU,PROCESSING,2026-01-01,2026-01-01,1
25874,7363,18,9,177.25,APAC,DELIVERED,2026-01-01,2026-01-01,1
25875,4389,304,5,74.3,APAC,SHIPPED,2026-01-05,2026-01-01,1
25876,6380,320,8,83.74,NA,PROCESSING,2026-01-02,2026-01-01,1
25877,7971,208,7,126.33,LATAM,PROCESSING,2026-01-04,2026-01-01,1
25878,545,245,8,223.97,APAC,SHIPPED,2026-01-01,2026-01-01,1
25879,7350,304,9,28.86,APAC,PLACED,2026-01-04,2026-01-01,1
25880,3843,331,2,56.56,APAC,PROCESSING,2026-01-04,2026-01-01,1
25881,1712,346,9,172.76,NA,PLACED,2026-01-01,2026-01-01,1
25882,2706,361,1,157.44,LATAM,PLACED,2026-01-01,2026-01-01,1
25883,2691,65,8,64.54,EU,PLACED,2026-01-04,2026-01-01,1
25884,7773,224,4,116.0,NA,SHIPPED,2026-01-02,2026-01-01,1
25885,645,237,4,191.48,APAC,PLACED,2026-01-04,2026-01-01,1
25886,7177,250,4,210.32,NA,DELIVERED,2026-01-02,2026-01-01,1
25887,5324,449,6,113.74,NA,DELIVERED,2026-01-03,2026-01-01,1
25888,5648,308,5,121.92,APAC,PLACED,2026-01-02,2026-01-01,1
25889,859,432,6,163.11,LATAM,SHIPPED,2026-01-05,2026-01-01,1
25890,4681,135,5,112.03,NA,DELIVERED,2026-01-01,2026-01-01,1
25891,6834,190,5,138.83,EU,SHIPPED,2026-01-03,2026-01-01,1
25892,2043,398,5,52.17,EU,SHIPPED,2026-01-04,2026-01-01,1
25893,3318,105,2,93.46,EU,PLACED,2026-01-02,2026-01-01,1
25894,7677,146,5,170.95,NA,PLACED,2026-01-03,2026-01-01,1
25895,2233,141,3,233.2,NA,DELIVERED,2026-01-05,2026-01-01,1
25896,1593,473,9,200.91,APAC,SHIPPED,2026-01-02,2026-01-01,1
25897,5483,461,6,195.75,NA,DELIVERED,2026-01-04,2026-01-01,1
25898,6230,356,1,27.56,EU,PROCESSING,2026-01-04,2026-01-01,1
25899,7185,145,9,233.55,EU,PROCESSING,2026-01-02,2026-01-01,1
25900,4929,119,8,240.88,APAC,PROCESSING,2026-01-05,2026-01-01,1
25901,6969,421,9,71.36,NA,SHIPPED,2026-01-01,2026-01-01,1
25902,2751,177,6,193.46,NA,PLACED,2026-01-01,2026-01-01,1
25903,4291,478,2,159.44,EU,PROCESSING,2026-01-04,2026-01-01,1
25904,2053,465,3,90.18,EU,DELIVERED,2026-01-05,2026-01-01,1
25905,406,138,8,46.7,NA,DELIVERED,2026-01-04,2026-01-01,1
25906,2945,80,9,125.13,APAC,DELIVERED,2026-01-01,2026-01-01,1
25907,175,238,9,87.52,APAC,DELIVERED,2026-01-04,2026-01-01,1
25908,6065,226,1,10.73,EU,DELIVERED,2026-01-02,2026-01-01,1
25909,5252,279,9,185.44,APAC,DELIVERED,2026-01-02,2026-01-01,1
25910,6038,143,9,208.1,NA,DELIVERED,2026-01-05,2026-01-01,1
25911,4696,71,2,107.02,APAC,SHIPPED,2026-01-01,2026-01-01,1
25912,2743,163,1,157.76,EU,DELIVERED,2026-01-05,2026-01-01,1
25913,7968,466,1,176.92,LATAM,PLACED,2026-01-05,2026-01-01,1
25914,110,335,3,34.35,APAC,PLACED,2026-01-01,2026-01-01,1
25915,7746,186,1,155.8,APAC,SHIPPED,2026-01-03,2026-01-01,1
25916,6756,427,4,154.4,LATAM,PROCESSING,2026-01-03,2026-01-01,1
25917,5573,408,4,77.06,LATAM,PLACED,2026-01-04,2026-01-01,1
25918,6983,39,8,196.71,NA,DELIVERED,2026-01-03,2026-01-01,1
25919,4324,59,6,170.62,EU,PLACED,2026-01-02,2026-01-01,1
25920,4840,457,2,30.69,NA,PROCESSING,2026-01-05,2026-01-01,1
25921,747,201,5,140.13,NA,SHIPPED,2026-01-04,2026-01-01,1
25922,7944,33,9,110.99,LATAM,PLACED,2026-01-05,2026-01-01,1
25923,3620,290,3,173.17,EU,SHIPPED,2026-01-01,2026-01-01,1
25924,6635,23,2,145.23,LATAM,PLACED,2026-01-03,2026-01-01,1
25925,1292,56,2,75.01,EU,DELIVERED,2026-01-01,2026-01-01,1
25926,6812,301,6,67.42,NA,DELIVERED,2026-01-04,2026-01-01,1
25927,2562,246,7,117.34,LATAM,PLACED,2026-01-02,2026-01-01,1
25928,7023,96,8,190.45,NA,PLACED,2026-01-03,2026-01-01,1
25929,3662,405,1,238.9,EU,PROCESSING,2026-01-01,2026-01-01,1
25930,659,448,3,192.49,LATAM,SHIPPED,2026-01-03,2026-01-01,1
25931,1365,214,4,94.84,EU,SHIPPED,2026-01-05,2026-01-01,1
25932,4062,386,8,138.54,NA,PROCESSING,2026-01-02,2026-01-01,1
25933,2353,172,2,99.75,APAC,PROCESSING,2026-01-03,2026-01-01,1
25934,368,265,6,15.35,LATAM,PLACED,2026-01-02,2026-01-01,1
25935,7973,474,4,75.2,NA,PLACED,2026-01-05,2026-01-01,1
25936,7860,340,8,8.68,APAC,DELIVERED,2026-01-05,2026-01-01,1
25937,3541,169,1,184.86,NA,PLACED,2026-01-01,2026-01-01,1
25938,7132,335,1,221.75,NA,DELIVERED,2026-01-04,2026-01-01,1
25939,572,235,9,218.48,EU,PROCESSING,2026-01-01,2026-01-01,1
25940,7393,168,4,200.65,LATAM,CANCELLED,2026-01-02,2026-01-01,1
25941,6954,58,2,29.44,NA,PROCESSING,2026-01-01,2026-01-01,1
